 -3.4488031e+01   -1.1238712e+01   -1.1163667e+01
 -3.4468735e+01   -1.1232279e+01   -1.1157235e+01
 -3.4449438e+01   -1.1225847e+01   -1.1150803e+01
 -3.4430142e+01   -1.1219415e+01   -1.1144371e+01
 -3.4410845e+01   -1.1212983e+01   -1.1137939e+01
 -3.4391549e+01   -1.1206551e+01   -1.1131506e+01
 -3.4372252e+01   -1.1200119e+01   -1.1125074e+01
 -3.4352956e+01   -1.1193686e+01   -1.1118642e+01
 -3.4333659e+01   -1.1187254e+01   -1.1112210e+01
 -3.4314362e+01   -1.1180822e+01   -1.1105778e+01
 -3.4295066e+01   -1.1174390e+01   -1.1099345e+01
 -3.4275769e+01   -1.1167958e+01   -1.1092913e+01
 -3.4256473e+01   -1.1161525e+01   -1.1086481e+01
 -3.4237176e+01   -1.1155093e+01   -1.1080049e+01
 -3.4217880e+01   -1.1148661e+01   -1.1073617e+01
 -3.4198583e+01   -1.1142229e+01   -1.1067185e+01
 -3.4179287e+01   -1.1135797e+01   -1.1060752e+01
 -3.4159990e+01   -1.1129365e+01   -1.1054320e+01
 -3.4140694e+01   -1.1122932e+01   -1.1047888e+01
 -3.4121397e+01   -1.1116500e+01   -1.1041456e+01
 -3.4102101e+01   -1.1110068e+01   -1.1035024e+01
 -3.4082804e+01   -1.1103636e+01   -1.1028592e+01
 -3.4063508e+01   -1.1097204e+01   -1.1022159e+01
 -3.4044211e+01   -1.1090772e+01   -1.1015727e+01
 -3.4024915e+01   -1.1084339e+01   -1.1009295e+01
 -3.4005618e+01   -1.1077907e+01   -1.1002863e+01
 -3.3986321e+01   -1.1071475e+01   -1.0996431e+01
 -3.3967025e+01   -1.1065043e+01   -1.0989998e+01
 -3.3947728e+01   -1.1058611e+01   -1.0983566e+01
 -3.3928432e+01   -1.1052178e+01   -1.0977134e+01
 -3.3909135e+01   -1.1045746e+01   -1.0970702e+01
 -3.3889839e+01   -1.1039314e+01   -1.0964270e+01
 -3.3870542e+01   -1.1032882e+01   -1.0957838e+01
 -3.3851246e+01   -1.1026450e+01   -1.0951405e+01
 -3.3831949e+01   -1.1020018e+01   -1.0944973e+01
 -3.3812653e+01   -1.1013585e+01   -1.0938541e+01
 -3.3793356e+01   -1.1007153e+01   -1.0932109e+01
 -3.3774060e+01   -1.1000721e+01   -1.0925677e+01
 -3.3754763e+01   -1.0994289e+01   -1.0919245e+01
 -3.3735467e+01   -1.0987857e+01   -1.0912812e+01
 -3.3716170e+01   -1.0981425e+01   -1.0906380e+01
 -3.3696873e+01   -1.0974992e+01   -1.0899948e+01
 -3.3677577e+01   -1.0968560e+01   -1.0893516e+01
 -3.3658280e+01   -1.0962128e+01   -1.0887084e+01
 -3.3638984e+01   -1.0955696e+01   -1.0880651e+01
 -3.3619687e+01   -1.0949264e+01   -1.0874219e+01
 -3.3600391e+01   -1.0942831e+01   -1.0867787e+01
 -3.3581094e+01   -1.0936399e+01   -1.0861355e+01
 -3.3561798e+01   -1.0929967e+01   -1.0854923e+01
 -3.3542501e+01   -1.0923535e+01   -1.0848491e+01
 -3.3523205e+01   -1.0917103e+01   -1.0842058e+01
 -3.3503908e+01   -1.0910671e+01   -1.0835626e+01
 -3.3484612e+01   -1.0904238e+01   -1.0829194e+01
 -3.3465315e+01   -1.0897806e+01   -1.0822762e+01
 -3.3446019e+01   -1.0891374e+01   -1.0816330e+01
 -3.3426722e+01   -1.0884942e+01   -1.0809898e+01
 -3.3407426e+01   -1.0878510e+01   -1.0803465e+01
 -3.3388129e+01   -1.0872078e+01   -1.0797033e+01
 -3.3368832e+01   -1.0865645e+01   -1.0790601e+01
 -3.3349536e+01   -1.0859213e+01   -1.0784169e+01
 -3.3330239e+01   -1.0852781e+01   -1.0777737e+01
 -3.3310943e+01   -1.0846349e+01   -1.0771304e+01
 -3.3291646e+01   -1.0839917e+01   -1.0764872e+01
 -3.3272350e+01   -1.0833484e+01   -1.0758440e+01
 -3.3253053e+01   -1.0827052e+01   -1.0752008e+01
 -3.3233757e+01   -1.0820620e+01   -1.0745576e+01
 -3.3214460e+01   -1.0814188e+01   -1.0739144e+01
 -3.3195164e+01   -1.0807756e+01   -1.0732711e+01
 -3.3175867e+01   -1.0801324e+01   -1.0726279e+01
 -3.3156571e+01   -1.0794891e+01   -1.0719847e+01
 -3.3137274e+01   -1.0788459e+01   -1.0713415e+01
 -3.3117978e+01   -1.0782027e+01   -1.0706983e+01
 -3.3098681e+01   -1.0775595e+01   -1.0700551e+01
 -3.3079384e+01   -1.0769163e+01   -1.0694118e+01
 -3.3060088e+01   -1.0762730e+01   -1.0687686e+01
 -3.3040791e+01   -1.0756298e+01   -1.0681254e+01
 -3.3021495e+01   -1.0749866e+01   -1.0674822e+01
 -3.3002198e+01   -1.0743434e+01   -1.0668390e+01
 -3.2982902e+01   -1.0737002e+01   -1.0661957e+01
 -3.2963605e+01   -1.0730570e+01   -1.0655525e+01
 -3.2944309e+01   -1.0724137e+01   -1.0649093e+01
 -3.2925012e+01   -1.0717705e+01   -1.0642661e+01
 -3.2905716e+01   -1.0711273e+01   -1.0636229e+01
 -3.2886419e+01   -1.0704841e+01   -1.0629797e+01
 -3.2867123e+01   -1.0698409e+01   -1.0623364e+01
 -3.2847826e+01   -1.0691977e+01   -1.0616932e+01
 -3.2828530e+01   -1.0685544e+01   -1.0610500e+01
 -3.2809233e+01   -1.0679112e+01   -1.0604068e+01
 -3.2789936e+01   -1.0672680e+01   -1.0597636e+01
 -3.2770640e+01   -1.0666248e+01   -1.0591203e+01
 -3.2751343e+01   -1.0659816e+01   -1.0584771e+01
 -3.2732047e+01   -1.0653383e+01   -1.0578339e+01
 -3.2712750e+01   -1.0646951e+01   -1.0571907e+01
 -3.2693454e+01   -1.0640519e+01   -1.0565475e+01
 -3.2674157e+01   -1.0634087e+01   -1.0559043e+01
 -3.2654861e+01   -1.0627655e+01   -1.0552610e+01
 -3.2635564e+01   -1.0621223e+01   -1.0546178e+01
 -3.2616268e+01   -1.0614790e+01   -1.0539746e+01
 -3.2596971e+01   -1.0608358e+01   -1.0533314e+01
 -3.2577675e+01   -1.0601926e+01   -1.0526882e+01
 -3.2558378e+01   -1.0595494e+01   -1.0520450e+01
 -3.2539082e+01   -1.0589062e+01   -1.0514017e+01
 -3.2519785e+01   -1.0582630e+01   -1.0507585e+01
 -3.2500489e+01   -1.0576197e+01   -1.0501153e+01
 -3.2481192e+01   -1.0569765e+01   -1.0494721e+01
 -3.2461895e+01   -1.0563333e+01   -1.0488289e+01
 -3.2442599e+01   -1.0556901e+01   -1.0481856e+01
 -3.2423302e+01   -1.0550469e+01   -1.0475424e+01
 -3.2404006e+01   -1.0544036e+01   -1.0468992e+01
 -3.2384709e+01   -1.0537604e+01   -1.0462560e+01
 -3.2365413e+01   -1.0531172e+01   -1.0456128e+01
 -3.2346116e+01   -1.0524740e+01   -1.0449696e+01
 -3.2326820e+01   -1.0518308e+01   -1.0443263e+01
 -3.2307523e+01   -1.0511876e+01   -1.0436831e+01
 -3.2288227e+01   -1.0505443e+01   -1.0430399e+01
 -3.2268930e+01   -1.0499011e+01   -1.0423967e+01
 -3.2249634e+01   -1.0492579e+01   -1.0417535e+01
 -3.2230337e+01   -1.0486147e+01   -1.0411103e+01
 -3.2211041e+01   -1.0479715e+01   -1.0404670e+01
 -3.2191744e+01   -1.0473283e+01   -1.0398238e+01
 -3.2172447e+01   -1.0466850e+01   -1.0391806e+01
 -3.2153151e+01   -1.0460418e+01   -1.0385374e+01
 -3.2133854e+01   -1.0453986e+01   -1.0378942e+01
 -3.2114558e+01   -1.0447554e+01   -1.0372509e+01
 -3.2095261e+01   -1.0441122e+01   -1.0366077e+01
 -3.2075965e+01   -1.0434689e+01   -1.0359645e+01
 -3.2056668e+01   -1.0428257e+01   -1.0353213e+01
 -3.2037372e+01   -1.0421825e+01   -1.0346781e+01
 -3.2018075e+01   -1.0415393e+01   -1.0340349e+01
 -3.1998779e+01   -1.0408961e+01   -1.0333916e+01
 -3.1979482e+01   -1.0402529e+01   -1.0327484e+01
 -3.1960186e+01   -1.0396096e+01   -1.0321052e+01
 -3.1940889e+01   -1.0389664e+01   -1.0314620e+01
 -3.1921593e+01   -1.0383232e+01   -1.0308188e+01
 -3.1902296e+01   -1.0376800e+01   -1.0301756e+01
 -3.1883000e+01   -1.0370368e+01   -1.0295323e+01
 -3.1863703e+01   -1.0363936e+01   -1.0288891e+01
 -3.1844406e+01   -1.0357503e+01   -1.0282459e+01
 -3.1825110e+01   -1.0351071e+01   -1.0276027e+01
 -3.1805813e+01   -1.0344639e+01   -1.0269595e+01
 -3.1786517e+01   -1.0338207e+01   -1.0263162e+01
 -3.1767220e+01   -1.0331775e+01   -1.0256730e+01
 -3.1747924e+01   -1.0325342e+01   -1.0250298e+01
 -3.1728627e+01   -1.0318910e+01   -1.0243866e+01
 -3.1709331e+01   -1.0312478e+01   -1.0237434e+01
 -3.1690034e+01   -1.0306046e+01   -1.0231002e+01
 -3.1670738e+01   -1.0299614e+01   -1.0224569e+01
 -3.1651441e+01   -1.0293182e+01   -1.0218137e+01
 -3.1632145e+01   -1.0286749e+01   -1.0211705e+01
 -3.1612848e+01   -1.0280317e+01   -1.0205273e+01
 -3.1593552e+01   -1.0273885e+01   -1.0198841e+01
 -3.1574255e+01   -1.0267453e+01   -1.0192409e+01
 -3.1554958e+01   -1.0261021e+01   -1.0185976e+01
 -3.1535662e+01   -1.0254588e+01   -1.0179544e+01
 -3.1516365e+01   -1.0248156e+01   -1.0173112e+01
 -3.1497069e+01   -1.0241724e+01   -1.0166680e+01
 -3.1477772e+01   -1.0235292e+01   -1.0160248e+01
 -3.1458476e+01   -1.0228860e+01   -1.0153815e+01
 -3.1439179e+01   -1.0222428e+01   -1.0147383e+01
 -3.1419883e+01   -1.0215995e+01   -1.0140951e+01
 -3.1400586e+01   -1.0209563e+01   -1.0134519e+01
 -3.1381290e+01   -1.0203131e+01   -1.0128087e+01
 -3.1361993e+01   -1.0196699e+01   -1.0121655e+01
 -3.1342697e+01   -1.0190267e+01   -1.0115222e+01
 -3.1323400e+01   -1.0183835e+01   -1.0108790e+01
 -3.1304104e+01   -1.0177402e+01   -1.0102358e+01
 -3.1284807e+01   -1.0170970e+01   -1.0095926e+01
 -3.1265511e+01   -1.0164538e+01   -1.0089494e+01
 -3.1246214e+01   -1.0158106e+01   -1.0083062e+01
 -3.1226917e+01   -1.0151674e+01   -1.0076629e+01
 -3.1207621e+01   -1.0145241e+01   -1.0070197e+01
 -3.1188324e+01   -1.0138809e+01   -1.0063765e+01
 -3.1169028e+01   -1.0132377e+01   -1.0057333e+01
 -3.1149731e+01   -1.0125945e+01   -1.0050901e+01
 -3.1130435e+01   -1.0119513e+01   -1.0044468e+01
 -3.1111138e+01   -1.0113081e+01   -1.0038036e+01
 -3.1091842e+01   -1.0106648e+01   -1.0031604e+01
 -3.1072545e+01   -1.0100216e+01   -1.0025172e+01
 -3.1053249e+01   -1.0093784e+01   -1.0018740e+01
 -3.1033952e+01   -1.0087352e+01   -1.0012308e+01
 -3.1014656e+01   -1.0080920e+01   -1.0005875e+01
 -3.0995359e+01   -1.0074488e+01   -9.9994432e+00
 -3.0976063e+01   -1.0068055e+01   -9.9930110e+00
 -3.0956766e+01   -1.0061623e+01   -9.9865788e+00
 -3.0937469e+01   -1.0055191e+01   -9.9801467e+00
 -3.0918173e+01   -1.0048759e+01   -9.9737145e+00
 -3.0898876e+01   -1.0042327e+01   -9.9672823e+00
 -3.0879580e+01   -1.0035894e+01   -9.9608501e+00
 -3.0860283e+01   -1.0029462e+01   -9.9544180e+00
 -3.0840987e+01   -1.0023030e+01   -9.9479858e+00
 -3.0821690e+01   -1.0016598e+01   -9.9415536e+00
 -3.0802394e+01   -1.0010166e+01   -9.9351214e+00
 -3.0783097e+01   -1.0003734e+01   -9.9286892e+00
 -3.0763801e+01   -9.9973014e+00   -9.9222571e+00
 -3.0744504e+01   -9.9908692e+00   -9.9158249e+00
 -3.0725208e+01   -9.9844371e+00   -9.9093927e+00
 -3.0705911e+01   -9.9780049e+00   -9.9029605e+00
 -3.0686615e+01   -9.9715727e+00   -9.8965284e+00
 -3.0667318e+01   -9.9651405e+00   -9.8900962e+00
 -3.0648021e+01   -9.9587083e+00   -9.8836640e+00
 -3.0628725e+01   -9.9522762e+00   -9.8772318e+00
 -3.0609428e+01   -9.9458440e+00   -9.8707997e+00
 -3.0590132e+01   -9.9394118e+00   -9.8643675e+00
 -3.0570835e+01   -9.9329796e+00   -9.8579353e+00
 -3.0551539e+01   -9.9265475e+00   -9.8515031e+00
 -3.0532242e+01   -9.9201153e+00   -9.8450709e+00
 -3.0512946e+01   -9.9136831e+00   -9.8386388e+00
 -3.0493649e+01   -9.9072509e+00   -9.8322066e+00
 -3.0474353e+01   -9.9008187e+00   -9.8257744e+00
 -3.0455056e+01   -9.8943866e+00   -9.8193422e+00
 -3.0435760e+01   -9.8879544e+00   -9.8129101e+00
 -3.0416463e+01   -9.8815222e+00   -9.8064779e+00
 -3.0397167e+01   -9.8750900e+00   -9.8000457e+00
 -3.0377870e+01   -9.8686579e+00   -9.7936135e+00
 -3.0358574e+01   -9.8622257e+00   -9.7871814e+00
 -3.0339277e+01   -9.8557935e+00   -9.7807492e+00
 -3.0319980e+01   -9.8493613e+00   -9.7743170e+00
 -3.0300684e+01   -9.8429292e+00   -9.7678848e+00
 -3.0281387e+01   -9.8364970e+00   -9.7614526e+00
 -3.0262091e+01   -9.8300648e+00   -9.7550205e+00
 -3.0242794e+01   -9.8236326e+00   -9.7485883e+00
 -3.0223498e+01   -9.8172004e+00   -9.7421561e+00
 -3.0204201e+01   -9.8107683e+00   -9.7357239e+00
 -3.0184905e+01   -9.8043361e+00   -9.7292918e+00
 -3.0165608e+01   -9.7979039e+00   -9.7228596e+00
 -3.0146312e+01   -9.7914717e+00   -9.7164274e+00
 -3.0127015e+01   -9.7850396e+00   -9.7099952e+00
 -3.0107719e+01   -9.7786074e+00   -9.7035630e+00
 -3.0088422e+01   -9.7721752e+00   -9.6971309e+00
 -3.0069126e+01   -9.7657430e+00   -9.6906987e+00
 -3.0049829e+01   -9.7593109e+00   -9.6842665e+00
 -3.0030532e+01   -9.7528787e+00   -9.6778343e+00
 -3.0011236e+01   -9.7464465e+00   -9.6714022e+00
 -2.9991939e+01   -9.7400143e+00   -9.6649700e+00
 -2.9972643e+01   -9.7335821e+00   -9.6585378e+00
 -2.9953346e+01   -9.7271500e+00   -9.6521056e+00
 -2.9934050e+01   -9.7207178e+00   -9.6456735e+00
 -2.9914753e+01   -9.7142856e+00   -9.6392413e+00
 -2.9895457e+01   -9.7078534e+00   -9.6328091e+00
 -2.9876160e+01   -9.7014213e+00   -9.6263769e+00
 -2.9856864e+01   -9.6949891e+00   -9.6199447e+00
 -2.9837567e+01   -9.6885569e+00   -9.6135126e+00
 -2.9818271e+01   -9.6821247e+00   -9.6070804e+00
 -2.9798974e+01   -9.6756925e+00   -9.6006482e+00
 -2.9779678e+01   -9.6692604e+00   -9.5942160e+00
 -2.9760381e+01   -9.6628282e+00   -9.5877839e+00
 -2.9741085e+01   -9.6563960e+00   -9.5813517e+00
 -2.9721788e+01   -9.6499638e+00   -9.5749195e+00
 -2.9702491e+01   -9.6435317e+00   -9.5684873e+00
 -2.9683195e+01   -9.6370995e+00   -9.5620552e+00
 -2.9663898e+01   -9.6306673e+00   -9.5556230e+00
 -2.9644602e+01   -9.6242351e+00   -9.5491908e+00
 -2.9625305e+01   -9.6178030e+00   -9.5427586e+00
 -2.9606009e+01   -9.6113708e+00   -9.5363264e+00
 -2.9586712e+01   -9.6049386e+00   -9.5298943e+00
 -2.9567416e+01   -9.5985064e+00   -9.5234621e+00
 -2.9548119e+01   -9.5920742e+00   -9.5170299e+00
 -2.9528823e+01   -9.5856421e+00   -9.5105977e+00
 -2.9509526e+01   -9.5792099e+00   -9.5041656e+00
 -2.9490230e+01   -9.5727777e+00   -9.4977334e+00
 -2.9470933e+01   -9.5663455e+00   -9.4913012e+00
 -2.9451637e+01   -9.5599134e+00   -9.4848690e+00
 -2.9432340e+01   -9.5534812e+00   -9.4784368e+00
 -2.9413043e+01   -9.5470490e+00   -9.4720047e+00
 -2.9393747e+01   -9.5406168e+00   -9.4655725e+00
 -2.9374450e+01   -9.5341847e+00   -9.4591403e+00
 -2.9355154e+01   -9.5277525e+00   -9.4527081e+00
 -2.9335857e+01   -9.5213203e+00   -9.4462760e+00
 -2.9316561e+01   -9.5148881e+00   -9.4398438e+00
